Country,Types of Land,UNIT_MEASURE,Unit of measure,Time,OBS_VALUE,UNIT_MULT,Unit multiplier,Actual area (ha)
Norway,Arable land,HA,Hectares,2019,799.73,3,Thousands,799730.0
Norway,Arable land,HA,Hectares,2020,804.31,3,Thousands,804310.0
Poland,Arable land,HA,Hectares,1990,14387.8,3,Thousands,14387800.0
Poland,Arable land,HA,Hectares,1991,14359.5,3,Thousands,14359500.0
Poland,Arable land,HA,Hectares,1992,14337.0,3,Thousands,14337000.0
Poland,Arable land,HA,Hectares,1993,14305.2,3,Thousands,14305200.0
Poland,Arable land,HA,Hectares,1994,14300.1,3,Thousands,14300100.0
Poland,Arable land,HA,Hectares,1995,14285.6,3,Thousands,14285600.0
Poland,Arable land,HA,Hectares,1996,14087.0,3,Thousands,14087000.0
Poland,Arable land,HA,Hectares,1997,14059.0,3,Thousands,14059000.0
Poland,Arable land,HA,Hectares,1998,14114.1,3,Thousands,14114100.0
Poland,Arable land,HA,Hectares,1999,14134.2,3,Thousands,14134200.0
Poland,Arable land,HA,Hectares,2000,14062.8,3,Thousands,14062800.0
Poland,Arable land,HA,Hectares,2001,14109.6,3,Thousands,14109600.0
Poland,Arable land,HA,Hectares,2002,13054.8,3,Thousands,13054800.0
Poland,Arable land,HA,Hectares,2003,12606.9,3,Thousands,12606900.0
Poland,Arable land,HA,Hectares,2004,12644.6,3,Thousands,12644600.0
Poland,Arable land,HA,Hectares,2005,12160.1,3,Thousands,12160100.0
Poland,Arable land,HA,Hectares,2006,12395.0,3,Thousands,12395000.0
Poland,Arable land,HA,Hectares,2007,11823.0,3,Thousands,11823000.0
Poland,Arable land,HA,Hectares,2008,12042.9,3,Thousands,12042900.0
Poland,Arable land,HA,Hectares,2009,12065.6,3,Thousands,12065600.0
Poland,Arable land,HA,Hectares,2010,10940.2,3,Thousands,10940200.0
Poland,Arable land,HA,Hectares,2011,11044.4,3,Thousands,11044400.0
Poland,Arable land,HA,Hectares,2012,10871.4,3,Thousands,10871400.0
Poland,Arable land,HA,Hectares,2013,10759.6,3,Thousands,10759600.0
Poland,Arable land,HA,Hectares,2014,10928.4,3,Thousands,10928400.0
Poland,Arable land,HA,Hectares,2015,10914.4,3,Thousands,10914400.0
Poland,Arable land,HA,Hectares,2016,10836.7,3,Thousands,10836700.0
Poland,Arable land,HA,Hectares,2017,10942.59,3,Thousands,10942590.0
Poland,Arable land,HA,Hectares,2018,11037.11,3,Thousands,11037110.0
Poland,Arable land,HA,Hectares,2019,11082.91,3,Thousands,11082910.0
Poland,Arable land,HA,Hectares,2020,11171.97,3,Thousands,11171970.0
Poland,Arable land,HA,Hectares,2021,11101.09,3,Thousands,11101090.0
Portugal,Arable land,HA,Hectares,1990,2379.0,3,Thousands,2379000.0
Portugal,Arable land,HA,Hectares,1991,2476.9,3,Thousands,2476900.0
Portugal,Arable land,HA,Hectares,1992,2390.4,3,Thousands,2390400.0
Portugal,Arable land,HA,Hectares,1993,2361.7,3,Thousands,2361700.0
Portugal,Arable land,HA,Hectares,1994,2384.4,3,Thousands,2384400.0
Portugal,Arable land,HA,Hectares,1995,2337.9,3,Thousands,2337900.0
Portugal,Arable land,HA,Hectares,1996,2324.7,3,Thousands,2324700.0
Portugal,Arable land,HA,Hectares,1997,2308.3,3,Thousands,2308300.0
Portugal,Arable land,HA,Hectares,1998,2118.8,3,Thousands,2118800.0
Portugal,Arable land,HA,Hectares,1999,1786.5,3,Thousands,1786500.0
Portugal,Arable land,HA,Hectares,2000,1750.27,3,Thousands,1750270.0
Portugal,Arable land,HA,Hectares,2001,1628.56,3,Thousands,1628560.0
Portugal,Arable land,HA,Hectares,2002,1636.15,3,Thousands,1636150.0
Portugal,Arable land,HA,Hectares,2003,1554.42,3,Thousands,1554420.0
Portugal,Arable land,HA,Hectares,2004,1482.73,3,Thousands,1482730.0
Portugal,Arable land,HA,Hectares,2005,1305.46,3,Thousands,1305460.0
Portugal,Arable land,HA,Hectares,2006,1241.74,3,Thousands,1241740.0
Portugal,Arable land,HA,Hectares,2007,1148.25,3,Thousands,1148250.0
Portugal,Arable land,HA,Hectares,2008,1220.23,3,Thousands,1220230.0
Portugal,Arable land,HA,Hectares,2009,1201.0,3,Thousands,1201000.0
Portugal,Arable land,HA,Hectares,2010,1147.58,3,Thousands,1147580.0
Portugal,Arable land,HA,Hectares,2011,1126.78,3,Thousands,1126780.0
Portugal,Arable land,HA,Hectares,2012,1123.83,3,Thousands,1123830.0
Portugal,Arable land,HA,Hectares,2013,1153.9,3,Thousands,1153900.0
Portugal,Arable land,HA,Hectares,2014,1113.83,3,Thousands,1113830.0
Portugal,Arable land,HA,Hectares,2015,1085.97,3,Thousands,1085970.0
Portugal,Arable land,HA,Hectares,2016,996.87,3,Thousands,996870.0
Portugal,Arable land,HA,Hectares,2017,1003.04,3,Thousands,1003040.0
Portugal,Arable land,HA,Hectares,2018,976.65,3,Thousands,976650.0
Portugal,Arable land,HA,Hectares,2019,1013.91,3,Thousands,1013910.0
Portugal,Arable land,HA,Hectares,2020,989.06,3,Thousands,989060.0
Portugal,Arable land,HA,Hectares,2021,983.43,3,Thousands,983430.0
Slovak Republic,Arable land,HA,Hectares,1990,1586.8,3,Thousands,1586800.0
Slovak Republic,Arable land,HA,Hectares,1991,1587.4,3,Thousands,1587400.0
Slovak Republic,Arable land,HA,Hectares,1992,1586.7,3,Thousands,1586700.0
Slovak Republic,Arable land,HA,Hectares,1993,1564.1,3,Thousands,1564100.0
Slovak Republic,Arable land,HA,Hectares,1994,1560.6,3,Thousands,1560600.0
Slovak Republic,Arable land,HA,Hectares,1995,1561.0,3,Thousands,1561000.0
Slovak Republic,Arable land,HA,Hectares,1996,1557.1,3,Thousands,1557100.0
Slovak Republic,Arable land,HA,Hectares,1997,1553.6,3,Thousands,1553600.0
Slovak Republic,Arable land,HA,Hectares,1998,1573.9,3,Thousands,1573900.0
Slovak Republic,Arable land,HA,Hectares,1999,1570.7,3,Thousands,1570700.0
Slovak Republic,Arable land,HA,Hectares,2000,1516.6,3,Thousands,1516600.0
Slovak Republic,Arable land,HA,Hectares,2001,1441.7,3,Thousands,1441700.0
Slovak Republic,Arable land,HA,Hectares,2002,1410.0,3,Thousands,1410000.0
Slovak Republic,Arable land,HA,Hectares,2003,1412.9,3,Thousands,1412900.0
Slovak Republic,Arable land,HA,Hectares,2004,1393.4,3,Thousands,1393400.0
Slovak Republic,Arable land,HA,Hectares,2005,1391.5,3,Thousands,1391500.0
Slovak Republic,Arable land,HA,Hectares,2006,1378.2,3,Thousands,1378200.0
Slovak Republic,Arable land,HA,Hectares,2007,1377.5,3,Thousands,1377500.0
Slovak Republic,Arable land,HA,Hectares,2008,1380.3,3,Thousands,1380300.0
Slovak Republic,Arable land,HA,Hectares,2009,1382.7,3,Thousands,1382700.0
Slovak Republic,Arable land,HA,Hectares,2010,1385.33,3,Thousands,1385330.0
Slovak Republic,Arable land,HA,Hectares,2011,1390.9,3,Thousands,1390900.0
Slovak Republic,Arable land,HA,Hectares,2012,1359.87,3,Thousands,1359870.0
Slovak Republic,Arable land,HA,Hectares,2013,1395.21,3,Thousands,1395210.0
Slovak Republic,Arable land,HA,Hectares,2014,1394.2,3,Thousands,1394200.0
Slovak Republic,Arable land,HA,Hectares,2015,1349.9,3,Thousands,1349900.0
Slovak Republic,Arable land,HA,Hectares,2016,1379.4,3,Thousands,1379400.0
Slovak Republic,Arable land,HA,Hectares,2017,1374.98,3,Thousands,1374980.0
Slovak Republic,Arable land,HA,Hectares,2018,1378.47,3,Thousands,1378470.0
Slovak Republic,Arable land,HA,Hectares,2019,1379.75,3,Thousands,1379750.0
Slovak Republic,Arable land,HA,Hectares,2020,1373.13,3,Thousands,1373130.0
Slovak Republic,Arable land,HA,Hectares,2021,1327.1,3,Thousands,1327100.0
Slovenia,Arable land,HA,Hectares,1991,246.1,3,Thousands,246100.0
Slovenia,Arable land,HA,Hectares,1992,200.7,3,Thousands,200700.0
Slovenia,Arable land,HA,Hectares,1993,201.7,3,Thousands,201700.0
Slovenia,Arable land,HA,Hectares,1994,196.1,3,Thousands,196100.0
Slovenia,Arable land,HA,Hectares,1995,201.0,3,Thousands,201000.0
Slovenia,Arable land,HA,Hectares,1996,195.7,3,Thousands,195700.0
Slovenia,Arable land,HA,Hectares,1997,172.5,3,Thousands,172500.0
Slovenia,Arable land,HA,Hectares,1998,172.1,3,Thousands,172100.0
Slovenia,Arable land,HA,Hectares,1999,171.2,3,Thousands,171200.0
Slovenia,Arable land,HA,Hectares,2000,178.4,3,Thousands,178400.0
Slovenia,Arable land,HA,Hectares,2001,172.8,3,Thousands,172800.0
Slovenia,Arable land,HA,Hectares,2002,168.4,3,Thousands,168400.0
Slovenia,Arable land,HA,Hectares,2003,173.4,3,Thousands,173400.0
Slovenia,Arable land,HA,Hectares,2004,175.1,3,Thousands,175100.0
Slovenia,Arable land,HA,Hectares,2005,178.3,3,Thousands,178300.0
Slovenia,Arable land,HA,Hectares,2006,178.1,3,Thousands,178100.0
Slovenia,Arable land,HA,Hectares,2007,175.04,3,Thousands,175040.0
Slovenia,Arable land,HA,Hectares,2008,180.3,3,Thousands,180300.0
Slovenia,Arable land,HA,Hectares,2009,175.19,3,Thousands,175190.0
Slovenia,Arable land,HA,Hectares,2010,170.14,3,Thousands,170140.0
Slovenia,Arable land,HA,Hectares,2011,168.74,3,Thousands,168740.0
Slovenia,Arable land,HA,Hectares,2012,171.67,3,Thousands,171670.0
Slovenia,Arable land,HA,Hectares,2013,174.11,3,Thousands,174110.0
Slovenia,Arable land,HA,Hectares,2014,175.07,3,Thousands,175070.0
Slovenia,Arable land,HA,Hectares,2015,171.17,3,Thousands,171170.0
Slovenia,Arable land,HA,Hectares,2016,173.79,3,Thousands,173790.0
Slovenia,Arable land,HA,Hectares,2017,174.36,3,Thousands,174360.0
Slovenia,Arable land,HA,Hectares,2018,172.98,3,Thousands,172980.0
Slovenia,Arable land,HA,Hectares,2019,174.2,3,Thousands,174200.0
Slovenia,Arable land,HA,Hectares,2020,175.56,3,Thousands,175560.0
Slovenia,Arable land,HA,Hectares,2021,175.27,3,Thousands,175270.0
Spain,Arable land,HA,Hectares,1990,15335.4,3,Thousands,15335400.0
Spain,Arable land,HA,Hectares,1991,15184.9,3,Thousands,15184900.0
Spain,Arable land,HA,Hectares,1992,15066.8,3,Thousands,15066800.0
Spain,Arable land,HA,Hectares,1993,14849.2,3,Thousands,14849200.0
Spain,Arable land,HA,Hectares,1994,13561.8,3,Thousands,13561800.0
Spain,Arable land,HA,Hectares,1995,13905.4,3,Thousands,13905400.0
Spain,Arable land,HA,Hectares,1996,13855.8,3,Thousands,13855800.0
Spain,Arable land,HA,Hectares,1997,14120.0,3,Thousands,14120000.0
Spain,Arable land,HA,Hectares,1998,13756.6,3,Thousands,13756600.0
Spain,Arable land,HA,Hectares,1999,13558.4,3,Thousands,13558400.0
Spain,Arable land,HA,Hectares,2000,13343.1,3,Thousands,13343100.0
Spain,Arable land,HA,Hectares,2001,13039.6,3,Thousands,13039600.0
Spain,Arable land,HA,Hectares,2002,12999.8,3,Thousands,12999800.0
Spain,Arable land,HA,Hectares,2003,13094.1,3,Thousands,13094100.0
Spain,Arable land,HA,Hectares,2004,12990.7,3,Thousands,12990700.0
Spain,Arable land,HA,Hectares,2005,12805.3,3,Thousands,12805300.0
Spain,Arable land,HA,Hectares,2006,12839.5,3,Thousands,12839500.0
Spain,Arable land,HA,Hectares,2007,13306.0,3,Thousands,13306000.0
Spain,Arable land,HA,Hectares,2008,12596.5,3,Thousands,12596500.0
Spain,Arable land,HA,Hectares,2009,12651.8,3,Thousands,12651800.0
Spain,Arable land,HA,Hectares,2010,12689.73,3,Thousands,12689730.0
Spain,Arable land,HA,Hectares,2011,12621.16,3,Thousands,12621160.0
Spain,Arable land,HA,Hectares,2012,12521.89,3,Thousands,12521890.0
Spain,Arable land,HA,Hectares,2013,12421.84,3,Thousands,12421840.0
Spain,Arable land,HA,Hectares,2014,12485.54,3,Thousands,12485540.0
Spain,Arable land,HA,Hectares,2015,12769.9,3,Thousands,12769900.0
Spain,Arable land,HA,Hectares,2016,12588.23,3,Thousands,12588230.0
Spain,Arable land,HA,Hectares,2017,12408.27,3,Thousands,12408270.0
Spain,Arable land,HA,Hectares,2018,12239.6,3,Thousands,12239600.0
Spain,Arable land,HA,Hectares,2019,12133.72,3,Thousands,12133720.0
Spain,Arable land,HA,Hectares,2020,11977.43,3,Thousands,11977430.0
Spain,Arable land,HA,Hectares,2021,11840.1,3,Thousands,11840100.0
Sweden,Arable land,HA,Hectares,1990,2845.0,3,Thousands,2845000.0
Sweden,Arable land,HA,Hectares,1991,2790.0,3,Thousands,2790000.0
Sweden,Arable land,HA,Hectares,1992,2768.0,3,Thousands,2768000.0
Sweden,Arable land,HA,Hectares,1993,2618.7,3,Thousands,2618700.0
Sweden,Arable land,HA,Hectares,1994,2781.0,3,Thousands,2781000.0
Sweden,Arable land,HA,Hectares,1995,2732.2,3,Thousands,2732200.0
Sweden,Arable land,HA,Hectares,1996,2758.2,3,Thousands,2758200.0
Sweden,Arable land,HA,Hectares,1997,2729.2,3,Thousands,2729200.0
Sweden,Arable land,HA,Hectares,1998,2720.9,3,Thousands,2720900.0
Sweden,Arable land,HA,Hectares,1999,2680.6,3,Thousands,2680600.0
Sweden,Arable land,HA,Hectares,2000,2599.3,3,Thousands,2599300.0
Sweden,Arable land,HA,Hectares,2001,2678.8,3,Thousands,2678800.0
Sweden,Arable land,HA,Hectares,2002,2654.5,3,Thousands,2654500.0
Sweden,Arable land,HA,Hectares,2003,2641.6,3,Thousands,2641600.0
Sweden,Arable land,HA,Hectares,2004,2645.7,3,Thousands,2645700.0
Sweden,Arable land,HA,Hectares,2005,2687.1,3,Thousands,2687100.0
Sweden,Arable land,HA,Hectares,2006,2645.5,3,Thousands,2645500.0
Sweden,Arable land,HA,Hectares,2007,2631.4,3,Thousands,2631400.0
Sweden,Arable land,HA,Hectares,2008,2614.7,3,Thousands,2614700.0
Sweden,Arable land,HA,Hectares,2009,2627.7,3,Thousands,2627700.0
Sweden,Arable land,HA,Hectares,2010,2618.6,3,Thousands,2618600.0
Sweden,Arable land,HA,Hectares,2011,2604.1,3,Thousands,2604100.0
Sweden,Arable land,HA,Hectares,2012,2593.8,3,Thousands,2593800.0
Sweden,Arable land,HA,Hectares,2013,2588.62,3,Thousands,2588620.0
Sweden,Arable land,HA,Hectares,2014,2580.73,3,Thousands,2580730.0
Sweden,Arable land,HA,Hectares,2015,2575.19,3,Thousands,2575190.0
Sweden,Arable land,HA,Hectares,2016,2565.58,3,Thousands,2565580.0
Sweden,Arable land,HA,Hectares,2017,2555.11,3,Thousands,2555110.0
Sweden,Arable land,HA,Hectares,2018,2541.99,3,Thousands,2541990.0
Sweden,Arable land,HA,Hectares,2019,2540.12,3,Thousands,2540120.0
Sweden,Arable land,HA,Hectares,2020,2538.55,3,Thousands,2538550.0
Sweden,Arable land,HA,Hectares,2021,2535.17,3,Thousands,2535170.0
Switzerland,Arable land,HA,Hectares,1985,405.01,3,Thousands,405010.0
Switzerland,Arable land,HA,Hectares,1986,404.093,3,Thousands,404093.0
Switzerland,Arable land,HA,Hectares,1987,398.706,3,Thousands,398706.0
Switzerland,Arable land,HA,Hectares,1988,402.242,3,Thousands,402242.0
Switzerland,Arable land,HA,Hectares,1989,408.608,3,Thousands,408608.0
Switzerland,Arable land,HA,Hectares,2005,406.75,3,Thousands,406750.0
Switzerland,Arable land,HA,Hectares,2006,407.5,3,Thousands,407500.0
Switzerland,Arable land,HA,Hectares,2007,407.2,3,Thousands,407200.0
Switzerland,Arable land,HA,Hectares,2008,406.91,3,Thousands,406910.0
Switzerland,Arable land,HA,Hectares,2009,406.81,3,Thousands,406810.0
Switzerland,Arable land,HA,Hectares,2010,405.39,3,Thousands,405390.0
Switzerland,Arable land,HA,Hectares,2011,404.74,3,Thousands,404740.0
Switzerland,Arable land,HA,Hectares,2012,404.84,3,Thousands,404840.0
Switzerland,Arable land,HA,Hectares,2013,404.98,3,Thousands,404980.0
Switzerland,Arable land,HA,Hectares,2014,402.36,3,Thousands,402360.0
Switzerland,Arable land,HA,Hectares,2015,400.48,3,Thousands,400480.0
Switzerland,Arable land,HA,Hectares,2016,400.9,3,Thousands,400900.0
Switzerland,Arable land,HA,Hectares,2017,400.22,3,Thousands,400220.0
Switzerland,Arable land,HA,Hectares,2018,399.88,3,Thousands,399880.0
Switzerland,Arable land,HA,Hectares,2019,400.55,3,Thousands,400550.0
Switzerland,Arable land,HA,Hectares,2020,401.94,3,Thousands,401940.0
Türkiye,Arable land,HA,Hectares,1985,24595.0,3,Thousands,24595000.0
Türkiye,Arable land,HA,Hectares,1986,24558.0,3,Thousands,24558000.0
Türkiye,Arable land,HA,Hectares,1987,24964.0,3,Thousands,24964000.0
Türkiye,Arable land,HA,Hectares,1988,24786.0,3,Thousands,24786000.0
Türkiye,Arable land,HA,Hectares,1989,24880.0,3,Thousands,24880000.0
Türkiye,Arable land,HA,Hectares,1990,24827.0,3,Thousands,24827000.0
Türkiye,Arable land,HA,Hectares,1991,24631.0,3,Thousands,24631000.0
Türkiye,Arable land,HA,Hectares,1992,24563.0,3,Thousands,24563000.0
Türkiye,Arable land,HA,Hectares,1993,24481.0,3,Thousands,24481000.0
Türkiye,Arable land,HA,Hectares,1994,24605.0,3,Thousands,24605000.0
Türkiye,Arable land,HA,Hectares,1995,24373.0,3,Thousands,24373000.0
Türkiye,Arable land,HA,Hectares,1996,24514.0,3,Thousands,24514000.0
Türkiye,Arable land,HA,Hectares,1997,24297.0,3,Thousands,24297000.0
Türkiye,Arable land,HA,Hectares,1998,24439.0,3,Thousands,24439000.0
Türkiye,Arable land,HA,Hectares,1999,24279.0,3,Thousands,24279000.0
Türkiye,Arable land,HA,Hectares,2000,23826.0,3,Thousands,23826000.0
Türkiye,Arable land,HA,Hectares,2001,23800.0,3,Thousands,23800000.0
Türkiye,Arable land,HA,Hectares,2002,23994.0,3,Thousands,23994000.0
Türkiye,Arable land,HA,Hectares,2003,23372.0,3,Thousands,23372000.0
Türkiye,Arable land,HA,Hectares,2004,23871.0,3,Thousands,23871000.0
Türkiye,Arable land,HA,Hectares,2005,23830.0,3,Thousands,23830000.0
Türkiye,Arable land,HA,Hectares,2006,22981.0,3,Thousands,22981000.0
Türkiye,Arable land,HA,Hectares,2007,21979.0,3,Thousands,21979000.0
Türkiye,Arable land,HA,Hectares,2008,21555.0,3,Thousands,21555000.0
Türkiye,Arable land,HA,Hectares,2009,21351.0,3,Thousands,21351000.0
Türkiye,Arable land,HA,Hectares,2010,21384.0,3,Thousands,21384000.0
Türkiye,Arable land,HA,Hectares,2011,20523.0,3,Thousands,20523000.0
Türkiye,Arable land,HA,Hectares,2012,20581.0,3,Thousands,20581000.0
Türkiye,Arable land,HA,Hectares,2013,20573.0,3,Thousands,20573000.0
Türkiye,Arable land,HA,Hectares,2014,20705.0,3,Thousands,20705000.0
Türkiye,Arable land,HA,Hectares,2015,20650.0,3,Thousands,20650000.0
Türkiye,Arable land,HA,Hectares,2016,20382.0,3,Thousands,20382000.0
Türkiye,Arable land,HA,Hectares,2017,19998.0,3,Thousands,19998000.0
Türkiye,Arable land,HA,Hectares,2018,19723.0,3,Thousands,19723000.0
Türkiye,Arable land,HA,Hectares,2019,19723.0,3,Thousands,19723000.0
Türkiye,Arable land,HA,Hectares,2020,19586.0,3,Thousands,19586000.0
Türkiye,Arable land,HA,Hectares,2021,19881.0,3,Thousands,19881000.0
United Kingdom,Arable land,HA,Hectares,1990,6660.2,3,Thousands,6660200.0
United Kingdom,Arable land,HA,Hectares,1991,6596.1,3,Thousands,6596100.0
United Kingdom,Arable land,HA,Hectares,1992,6573.5,3,Thousands,6573500.0
United Kingdom,Arable land,HA,Hectares,1993,6154.3,3,Thousands,6154300.0
United Kingdom,Arable land,HA,Hectares,1994,5916.0,3,Thousands,5916000.0
United Kingdom,Arable land,HA,Hectares,1995,5922.0,3,Thousands,5922000.0
United Kingdom,Arable land,HA,Hectares,1996,6036.6,3,Thousands,6036600.0
United Kingdom,Arable land,HA,Hectares,1997,6222.2,3,Thousands,6222200.0
United Kingdom,Arable land,HA,Hectares,1998,6105.0,3,Thousands,6105000.0
United Kingdom,Arable land,HA,Hectares,2000,6451.2,3,Thousands,6451200.0
United Kingdom,Arable land,HA,Hectares,2001,6460.8,3,Thousands,6460800.0
United Kingdom,Arable land,HA,Hectares,2002,6418.7,3,Thousands,6418700.0
United Kingdom,Arable land,HA,Hectares,2003,6354.2,3,Thousands,6354200.0
United Kingdom,Arable land,HA,Hectares,2004,6382.9,3,Thousands,6382900.0
United Kingdom,Arable land,HA,Hectares,2005,6273.5,3,Thousands,6273500.0
United Kingdom,Arable land,HA,Hectares,2006,6160.0,3,Thousands,6160000.0
United Kingdom,Arable land,HA,Hectares,2007,6177.2,3,Thousands,6177200.0
United Kingdom,Arable land,HA,Hectares,2008,6032.3,3,Thousands,6032300.0
United Kingdom,Arable land,HA,Hectares,2009,6030.0,3,Thousands,6030000.0
United Kingdom,Arable land,HA,Hectares,2010,5976.0,3,Thousands,5976000.0
United Kingdom,Arable land,HA,Hectares,2011,6068.0,3,Thousands,6068000.0
United Kingdom,Arable land,HA,Hectares,2012,6256.0,3,Thousands,6256000.0
United Kingdom,Arable land,HA,Hectares,2013,6272.0,3,Thousands,6272000.0
United Kingdom,Arable land,HA,Hectares,2014,6240.0,3,Thousands,6240000.0
United Kingdom,Arable land,HA,Hectares,2015,6017.0,3,Thousands,6017000.0
United Kingdom,Arable land,HA,Hectares,2016,6031.0,3,Thousands,6031000.0
United Kingdom,Arable land,HA,Hectares,2017,6089.0,3,Thousands,6089000.0
United Kingdom,Arable land,HA,Hectares,2018,6044.0,3,Thousands,6044000.0
United Kingdom,Arable land,HA,Hectares,2019,6092.0,3,Thousands,6092000.0
United States,Arable land,HA,Hectares,1985,187765.0,3,Thousands,187765000.0
United States,Arable land,HA,Hectares,1986,187765.0,3,Thousands,187765000.0
United States,Arable land,HA,Hectares,1987,185742.0,3,Thousands,185742000.0
United States,Arable land,HA,Hectares,1988,185742.0,3,Thousands,185742000.0
United States,Arable land,HA,Hectares,1989,185742.0,3,Thousands,185742000.0
United States,Arable land,HA,Hectares,1990,185742.0,3,Thousands,185742000.0
United States,Arable land,HA,Hectares,1991,185742.0,3,Thousands,185742000.0
United States,Arable land,HA,Hectares,1992,184130.0,3,Thousands,184130000.0
United States,Arable land,HA,Hectares,1993,182898.0,3,Thousands,182898000.0
United States,Arable land,HA,Hectares,1994,182089.0,3,Thousands,182089000.0
United States,Arable land,HA,Hectares,1995,182089.0,3,Thousands,182089000.0
United States,Arable land,HA,Hectares,1996,179256.0,3,Thousands,179256000.0
United States,Arable land,HA,Hectares,1997,182089.0,3,Thousands,182089000.0
United States,Arable land,HA,Hectares,1998,177232.0,3,Thousands,177232000.0
United States,Arable land,HA,Hectares,1999,176423.0,3,Thousands,176423000.0
United States,Arable land,HA,Hectares,2000,176827.0,3,Thousands,176827000.0
United States,Arable land,HA,Hectares,2001,174399.0,3,Thousands,174399000.0
United States,Arable land,HA,Hectares,2002,175980.0,3,Thousands,175980000.0
United States,Arable land,HA,Hectares,2003,176672.0,3,Thousands,176672000.0
United States,Arable land,HA,Hectares,2004,174244.0,3,Thousands,174244000.0
United States,Arable land,HA,Hectares,2005,172448.0,3,Thousands,172448000.0
United States,Arable land,HA,Hectares,2006,170530.0,3,Thousands,170530000.0
United States,Arable land,HA,Hectares,2007,162616.0,3,Thousands,162616000.0
United States,Arable land,HA,Hectares,2008,164390.0,3,Thousands,164390000.0
United States,Arable land,HA,Hectares,2009,161494.0,3,Thousands,161494000.0
United States,Arable land,HA,Hectares,2010,155926.2,3,Thousands,155926200.0
United States,Arable land,HA,Hectares,2011,153927.7,3,Thousands,153927700.0
United States,Arable land,HA,Hectares,2012,156522.715,3,Thousands,156522715.0
United States,Arable land,HA,Hectares,2013,155110.439,3,Thousands,155110439.0
United States,Arable land,HA,Hectares,2014,156959.626,3,Thousands,156959626.0
United States,Arable land,HA,Hectares,2015,155197.796,3,Thousands,155197796.0
United States,Arable land,HA,Hectares,2016,155455.718,3,Thousands,155455718.0
United States,Arable land,HA,Hectares,2017,155455.718,3,Thousands,155455718.0
United States,Arable land,HA,Hectares,2018,157074.495,3,Thousands,157074495.0
United States,Arable land,HA,Hectares,2019,151004.079,3,Thousands,151004079.0
European Union (28 countries),Arable land,HA,Hectares,2000,114304.07,3,Thousands,114304070.0
European Union (28 countries),Arable land,HA,Hectares,2003,110265.51,3,Thousands,110265510.0
European Union (28 countries),Arable land,HA,Hectares,2004,109986.84,3,Thousands,109986840.0
European Union (28 countries),Arable land,HA,Hectares,2006,111317.0,3,Thousands,111317000.0
European Union (28 countries),Arable land,HA,Hectares,2007,107898.5,3,Thousands,107898500.0
European Union (28 countries),Arable land,HA,Hectares,2008,107175.73,3,Thousands,107175730.0
European Union (28 countries),Arable land,HA,Hectares,2010,106746.2,3,Thousands,106746200.0
European Union (28 countries),Arable land,HA,Hectares,2011,106210.16,3,Thousands,106210160.0
European Union (28 countries),Arable land,HA,Hectares,2012,105700.98,3,Thousands,105700980.0
European Union (28 countries),Arable land,HA,Hectares,2013,105997.04,3,Thousands,105997040.0
European Union (28 countries),Arable land,HA,Hectares,2014,106579.21,3,Thousands,106579210.0
European Union (28 countries),Arable land,HA,Hectares,2015,106148.09,3,Thousands,106148090.0
European Union (28 countries),Arable land,HA,Hectares,2016,105761.66,3,Thousands,105761660.0
European Union (28 countries),Arable land,HA,Hectares,2017,105691.67,3,Thousands,105691670.0
European Union (28 countries),Arable land,HA,Hectares,2018,105061.78,3,Thousands,105061780.0
European Union (28 countries),Arable land,HA,Hectares,2019,105600.26,3,Thousands,105600260.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2000,107852.87,3,Thousands,107852870.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2003,103911.31,3,Thousands,103911310.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2004,103603.94,3,Thousands,103603940.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2006,105157.0,3,Thousands,105157000.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2007,101721.3,3,Thousands,101721300.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2008,101143.43,3,Thousands,101143430.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2010,100770.2,3,Thousands,100770200.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2011,100142.16,3,Thousands,100142160.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2012,99444.98,3,Thousands,99444980.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2013,99725.04,3,Thousands,99725040.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2014,100339.21,3,Thousands,100339210.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2015,100131.09,3,Thousands,100131090.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2016,99730.66,3,Thousands,99730660.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2017,99602.67,3,Thousands,99602670.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2018,99017.78,3,Thousands,99017780.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2019,99508.26,3,Thousands,99508260.0
European Union (27 countries from 01/02/2020),Arable land,HA,Hectares,2020,98570.38,3,Thousands,98570380.0
Argentina,Arable land,HA,Hectares,1985,25993.0,3,Thousands,25993000.0
Argentina,Arable land,HA,Hectares,1986,26119.0,3,Thousands,26119000.0
